                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                   0.48,                0.43018,                0.86583,                 0.9944,                0.96464,                0.98308,                0.90902,                0.41925,                0.25879,                0.83161,              0.0075745,              0.0075745,              0.0075745
                     51,                0.47985,                0.42122,                0.86283,                 0.9931,                0.96516,                 0.9832,                0.91431,                0.41161,                0.25455,                0.82796,               0.007525,               0.007525,               0.007525
                     52,                 0.4771,                0.42094,                0.86288,                0.99356,                0.96557,                0.98288,                0.91597,                0.40549,                0.25209,                0.82673,              0.0074755,              0.0074755,              0.0074755
                     53,                0.47506,                0.41673,                0.86178,                0.99466,                0.96504,                0.98361,                0.91659,                0.40404,                0.24946,                0.82677,               0.007426,               0.007426,               0.007426
                     54,                0.47765,                0.42191,                0.86373,                0.99597,                0.96444,                0.98346,                0.91452,                0.41096,                0.25133,                0.82832,              0.0073765,              0.0073765,              0.0073765
                     55,                0.47379,                0.41937,                0.86301,                0.99486,                0.96447,                0.98385,                 0.9158,                0.41236,                0.24967,                0.82882,               0.007327,               0.007327,               0.007327
                     56,                0.47173,                0.41875,                0.86113,                0.99481,                  0.965,                 0.9841,                0.91972,                0.40149,                0.24564,                0.82554,              0.0072775,              0.0072775,              0.0072775
                     57,                0.47181,                0.41474,                0.86276,                0.99645,                0.96357,                0.98367,                0.91789,                0.40754,                0.24775,                0.82723,               0.007228,               0.007228,               0.007228
                     58,                0.47048,                0.41265,                0.86223,                0.99457,                0.96541,                 0.9835,                0.91795,                0.40271,                0.24513,                0.82701,              0.0071785,              0.0071785,              0.0071785
                     59,                0.46725,                0.40596,                0.86023,                0.99583,                0.96599,                0.98405,                0.91984,                 0.4024,                0.24281,                0.82608,               0.007129,               0.007129,               0.007129
                     60,                 0.4668,                0.40675,                0.85888,                0.99526,                0.96603,                0.98392,                0.92096,                0.39803,                0.24245,                0.82493,              0.0070795,              0.0070795,              0.0070795
                     61,                0.47055,                0.41136,                 0.8632,                0.99542,                0.96661,                0.98394,                0.92128,                 0.3994,                 0.2404,                0.82475,                0.00703,                0.00703,                0.00703
                     62,                0.46335,                0.40242,                0.85922,                0.99399,                0.96694,                0.98345,                0.91945,                0.40259,                0.24131,                 0.8259,              0.0069805,              0.0069805,              0.0069805
                     63,                 0.4631,                0.40416,                0.85713,                0.99477,                0.96646,                0.98382,                0.92137,                0.39792,                0.23815,                0.82446,               0.006931,               0.006931,               0.006931
                     64,                0.46299,                0.40514,                0.85745,                0.99607,                0.96604,                0.98457,                 0.9232,                0.39555,                0.23696,                0.82394,              0.0068815,              0.0068815,              0.0068815
                     65,                0.46422,                0.40302,                0.86104,                0.99627,                0.96682,                0.98436,                 0.9227,                0.39838,                0.23705,                0.82404,               0.006832,               0.006832,               0.006832
