                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                0.37507,                0.31212,                0.78646,                0.94137,                0.92695,                0.93143,                0.90678,                0.35335,                0.31496,                0.81578,              0.0064855,              0.0064855,              0.0064855
                     73,                0.37373,                0.31092,                0.78651,                0.94129,                0.92701,                0.93148,                0.90684,                 0.3532,                0.31483,                 0.8158,               0.006436,               0.006436,               0.006436
                     74,                0.37132,                0.30807,                0.78597,                0.94271,                0.92657,                0.93158,                0.90692,                0.35278,                0.31455,                0.81569,              0.0063865,              0.0063865,              0.0063865
                     75,                0.37295,                0.30912,                0.78651,                0.94292,                0.92682,                 0.9316,                0.90691,                0.35263,                0.31455,                 0.8157,               0.006337,               0.006337,               0.006337
                     76,                0.37026,                 0.3071,                0.78543,                0.94252,                0.92668,                0.93163,                0.90703,                0.35248,                 0.3147,                0.81572,              0.0062875,              0.0062875,              0.0062875
                     77,                0.36869,                0.30584,                0.78491,                0.94294,                0.92682,                0.93167,                0.90711,                0.35202,                0.31467,                0.81563,               0.006238,               0.006238,               0.006238
                     78,                0.36705,                0.30782,                0.78564,                 0.9428,                0.92699,                0.93156,                 0.9071,                0.35178,                0.31456,                0.81554,              0.0061885,              0.0061885,              0.0061885
                     79,                0.36698,                0.30367,                0.78541,                0.94252,                0.92685,                0.93157,                0.90718,                0.35171,                0.31458,                0.81545,               0.006139,               0.006139,               0.006139
                     80,                 0.3672,                0.30302,                0.78514,                0.94275,                0.92679,                0.93147,                0.90705,                0.35146,                0.31462,                0.81534,              0.0060895,              0.0060895,              0.0060895
                     81,                0.36513,                0.30321,                0.78479,                0.94095,                0.92717,                0.93146,                 0.9072,                 0.3511,                0.31458,                0.81517,                0.00604,                0.00604,                0.00604
                     82,                0.36364,                0.30141,                0.78483,                0.94039,                0.92763,                0.93154,                0.90709,                0.35105,                0.31452,                0.81519,              0.0059905,              0.0059905,              0.0059905
                     83,                0.36564,                0.30223,                0.78511,                0.94029,                0.92758,                 0.9315,                0.90724,                0.35069,                 0.3143,                0.81512,               0.005941,               0.005941,               0.005941
                     84,                0.36322,                0.30016,                0.78512,                0.93996,                0.92787,                0.93152,                0.90726,                0.35075,                0.31413,                 0.8151,              0.0058915,              0.0058915,              0.0058915
                     85,                0.36584,                0.30135,                0.78485,                0.93992,                0.92787,                0.93156,                0.90723,                0.35059,                 0.3143,                0.81501,               0.005842,               0.005842,               0.005842
                     86,                0.36663,                0.30216,                0.78508,                0.94034,                0.92773,                0.93151,                0.90738,                0.35046,                0.31404,                0.81486,              0.0057925,              0.0057925,              0.0057925
                     87,                0.36123,                0.29709,                 0.7845,                0.93968,                0.92801,                0.93151,                0.90733,                0.35045,                0.31408,                0.81493,               0.005743,               0.005743,               0.005743
                     88,                0.36264,                0.29809,                0.78412,                0.94062,                0.92776,                 0.9316,                0.90753,                0.35009,                0.31391,                0.81485,              0.0056935,              0.0056935,              0.0056935
                     89,                0.36057,                0.29609,                0.78365,                 0.9417,                0.92729,                0.93152,                0.90751,                0.34983,                0.31372,                0.81484,               0.005644,               0.005644,               0.005644
                     90,                0.35973,                0.29614,                0.78436,                0.94178,                0.92731,                0.93161,                0.90773,                0.34979,                0.31371,                0.81484,              0.0055945,              0.0055945,              0.0055945
