                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    163,                0.28324,                 0.2081,                0.77092,                0.98939,                0.96988,                0.98806,                0.97019,                0.28888,                0.30109,                0.77043,               0.001981,               0.001981,               0.001981
                    164,                0.28363,                 0.2079,                 0.7713,                0.98947,                 0.9695,                0.98806,                0.97021,                0.28892,                 0.3006,                0.77041,              0.0019315,              0.0019315,              0.0019315
                    165,                0.28192,                0.20681,                0.77089,                0.98954,                0.96954,                0.98809,                0.97024,                0.28864,                0.30052,                0.77038,               0.001882,               0.001882,               0.001882
                    166,                0.28193,                0.20685,                0.77056,                0.98944,                0.96956,                0.98811,                0.97011,                0.28821,                0.30091,                0.77035,              0.0018325,              0.0018325,              0.0018325
                    167,                0.28101,                0.20581,                0.77104,                0.98935,                0.96981,                0.98812,                0.97018,                0.28846,                0.30128,                0.77034,               0.001783,               0.001783,               0.001783
                    168,                0.27984,                0.20415,                0.77093,                0.98973,                0.96931,                0.98815,                0.97012,                0.28858,                0.30201,                 0.7703,              0.0017335,              0.0017335,              0.0017335
                    169,                0.27963,                0.20306,                0.77046,                0.98994,                0.96927,                0.98815,                0.97004,                0.28847,                0.30211,                0.77025,               0.001684,               0.001684,               0.001684
                    170,                0.27747,                0.20233,                0.77126,                0.99014,                0.96903,                0.98813,                0.97018,                0.28815,                0.30211,                0.77022,              0.0016345,              0.0016345,              0.0016345
                    171,                0.27731,                0.20194,                0.77038,                0.99008,                0.96924,                0.98812,                0.97006,                0.28818,                0.30323,                0.77019,               0.001585,               0.001585,               0.001585
                    172,                0.27755,                0.20146,                0.77039,                0.99002,                0.96933,                0.98814,                0.97019,                0.28797,                0.30342,                0.77017,              0.0015355,              0.0015355,              0.0015355
                    173,                0.27689,                0.20249,                0.76969,                0.99018,                0.96929,                0.98816,                0.97016,                0.28788,                0.30358,                0.77014,               0.001486,               0.001486,               0.001486
                    174,                0.27618,                0.19982,                 0.7697,                0.99041,                0.96889,                0.98815,                0.97014,                0.28789,                0.30412,                0.77008,              0.0014365,              0.0014365,              0.0014365
                    175,                 0.2743,                0.19871,                0.77013,                 0.9905,                0.96899,                0.98817,                 0.9701,                0.28795,                0.30474,                0.77005,               0.001387,               0.001387,               0.001387
                    176,                0.27417,                0.19832,                0.77039,                0.99044,                0.96899,                0.98819,                0.96992,                0.28782,                0.30505,                0.77003,              0.0013375,              0.0013375,              0.0013375
                    177,                0.27484,                0.19893,                0.77064,                0.99054,                0.96899,                0.98817,                0.96993,                0.28782,                0.30557,                0.77002,               0.001288,               0.001288,               0.001288
                    178,                0.27327,                0.19707,                0.76988,                0.99057,                0.96895,                0.98818,                0.97002,                0.28769,                0.30622,                0.76999,              0.0012385,              0.0012385,              0.0012385
                    179,                0.27272,                0.19604,                0.77012,                0.99058,                 0.9691,                0.98816,                0.97008,                0.28736,                0.30613,                0.76996,               0.001189,               0.001189,               0.001189
                    180,                0.27111,                0.19445,                0.76961,                0.99068,                0.96895,                0.98818,                0.97011,                0.28722,                0.30663,                0.76994,              0.0011395,              0.0011395,              0.0011395
                    181,                0.27115,                0.19414,                0.76929,                0.99046,                0.96906,                0.98818,                0.97011,                  0.287,                0.30662,                0.76993,                0.00109,                0.00109,                0.00109
                    182,                0.27017,                0.19304,                0.77013,                0.99056,                0.96894,                0.98818,                0.97012,                0.28695,                0.30745,                0.76989,              0.0010405,              0.0010405,              0.0010405
                    183,                0.26922,                0.19233,                0.76941,                0.99077,                0.96904,                 0.9882,                0.97012,                0.28665,                0.30774,                0.76987,               0.000991,               0.000991,               0.000991
                    184,                  0.269,                0.19243,                0.76964,                0.99074,                0.96903,                0.98818,                0.97033,                0.28671,                0.30803,                0.76987,              0.0009415,              0.0009415,              0.0009415
                    185,                0.26824,                0.19118,                0.76933,                0.99071,                0.96899,                0.98818,                0.97016,                0.28676,                0.30863,                0.76987,               0.000892,               0.000892,               0.000892
                    186,                0.26718,                0.19069,                0.77003,                0.99074,                0.96903,                0.98818,                0.97025,                0.28673,                0.30922,                0.76982,              0.0008425,              0.0008425,              0.0008425
                    187,                 0.2664,                0.18938,                0.76914,                0.99068,                0.96903,                 0.9882,                0.97038,                0.28666,                0.30967,                 0.7698,               0.000793,               0.000793,               0.000793
                    188,                0.26644,                0.18822,                0.76928,                0.99075,                0.96899,                0.98817,                0.97042,                 0.2866,                0.31033,                0.76977,              0.0007435,              0.0007435,              0.0007435
                    189,                 0.2655,                0.18847,                0.76958,                0.99059,                0.96909,                0.98818,                0.97057,                0.28659,                0.31041,                0.76977,               0.000694,               0.000694,               0.000694
                    190,                 0.2643,                 0.1863,                 0.7695,                0.99037,                0.96919,                0.98815,                 0.9705,                0.28663,                0.31119,                0.76974,              0.0006445,              0.0006445,              0.0006445
                    191,                0.24151,                0.16719,                0.76569,                0.99036,                0.96946,                0.98817,                0.97058,                0.28649,                0.31168,                0.76972,               0.000595,               0.000595,               0.000595
                    192,                0.23781,                0.16345,                0.76557,                0.98991,                0.96989,                0.98816,                0.97076,                0.28621,                0.31237,                0.76973,              0.0005455,              0.0005455,              0.0005455
                    193,                0.23548,                 0.1622,                0.76499,                0.99024,                0.96964,                0.98816,                0.97074,                0.28579,                 0.3125,                 0.7697,               0.000496,               0.000496,               0.000496
                    194,                0.23279,                0.15906,                0.76477,                 0.9901,                 0.9697,                0.98813,                0.97093,                0.28553,                0.31349,                0.76974,              0.0004465,              0.0004465,              0.0004465
                    195,                0.23227,                 0.1582,                0.76479,                0.99023,                0.96945,                0.98815,                0.97103,                0.28528,                0.31405,                 0.7697,               0.000397,               0.000397,               0.000397
                    196,                0.23192,                0.15661,                0.76475,                0.99006,                0.96942,                0.98812,                0.97112,                0.28506,                0.31451,                0.76968,              0.0003475,              0.0003475,              0.0003475
                    197,                0.23111,                0.15737,                0.76451,                0.99048,                0.96908,                0.98813,                0.97124,                0.28467,                0.31482,                0.76966,               0.000298,               0.000298,               0.000298
                    198,                0.22944,                0.15442,                0.76531,                 0.9904,                0.96898,                0.98806,                0.97144,                0.28437,                0.31548,                0.76964,              0.0002485,              0.0002485,              0.0002485
                    199,                0.22787,                0.15427,                0.76436,                 0.9904,                0.96885,                0.98809,                0.97141,                0.28425,                0.31603,                0.76963,               0.000199,               0.000199,               0.000199
                    200,                0.22737,                0.15205,                 0.7651,                0.99029,                0.96908,                0.98808,                0.97162,                0.28403,                 0.3166,                0.76961,              0.0001495,              0.0001495,              0.0001495
