                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     80,                0.23249,                0.19367,                0.78293,                0.99835,                0.99788,                0.99497,                0.99391,                 0.1403,                0.09422,                0.75996,              0.0080447,              0.0080447,              0.0080447
                     81,                0.23302,                0.19418,                0.78279,                0.99839,                0.99789,                0.99497,                 0.9939,                0.13983,                0.09407,                0.75992,                0.00802,                0.00802,                0.00802
                     82,                0.23264,                0.19305,                0.78257,                0.99834,                0.99792,                0.99497,                0.99391,                0.13977,                0.09406,                0.75991,              0.0079953,              0.0079953,              0.0079953
                     83,                0.23184,                 0.1926,                0.78227,                0.99834,                0.99795,                0.99497,                0.99392,                 0.1398,                0.09389,                0.75989,              0.0079705,              0.0079705,              0.0079705
                     84,                0.23206,                0.19372,                0.78264,                0.99848,                0.99781,                0.99497,                0.99391,                0.13965,                0.09373,                0.75988,              0.0079457,              0.0079457,              0.0079457
                     85,                0.23176,                0.19327,                0.78235,                0.99848,                0.99781,                0.99497,                0.99393,                0.13973,                 0.0935,                0.75987,               0.007921,               0.007921,               0.007921
                     86,                0.23169,                0.19265,                0.78253,                0.99865,                0.99772,                0.99497,                0.99396,                0.13941,                0.09327,                0.75984,              0.0078963,              0.0078963,              0.0078963
                     87,                0.23083,                0.19169,                0.78226,                0.99865,                0.99774,                0.99497,                0.99397,                0.13933,                0.09316,                0.75983,              0.0078715,              0.0078715,              0.0078715
                     88,                 0.2304,                0.19211,                0.78229,                0.99845,                0.99793,                0.99497,                0.99393,                0.13939,                0.09304,                0.75982,              0.0078467,              0.0078467,              0.0078467
                     89,                0.22975,                0.19161,                0.78232,                0.99845,                0.99793,                0.99497,                0.99395,                0.13936,                0.09298,                 0.7598,               0.007822,               0.007822,               0.007822
                     90,                0.23028,                0.19249,                0.78261,                0.99855,                0.99781,                0.99497,                0.99393,                0.13926,                0.09285,                0.75979,              0.0077973,              0.0077973,              0.0077973
                     91,                0.22938,                0.19086,                0.78207,                0.99852,                0.99782,                0.99497,                0.99393,                0.13895,                0.09267,                0.75977,              0.0077725,              0.0077725,              0.0077725
                     92,                0.23028,                0.19134,                0.78216,                0.99854,                0.99775,                0.99497,                0.99394,                0.13863,                0.09248,                0.75973,              0.0077478,              0.0077478,              0.0077478
                     93,                0.23013,                0.19165,                0.78184,                0.99859,                0.99777,                0.99497,                0.99395,                0.13843,                0.09233,                 0.7597,               0.007723,               0.007723,               0.007723
                     94,                0.22908,                0.19019,                0.78212,                0.99857,                0.99778,                0.99497,                0.99397,                0.13854,                0.09218,                0.75969,              0.0076983,              0.0076983,              0.0076983
                     95,                 0.2295,                0.19082,                0.78227,                 0.9985,                0.99783,                0.99497,                0.99398,                0.13845,                0.09206,                0.75968,              0.0076735,              0.0076735,              0.0076735
                     96,                0.22988,                0.19101,                0.78245,                 0.9986,                0.99775,                0.99497,                0.99397,                0.13841,                0.09193,                0.75968,              0.0076488,              0.0076488,              0.0076488
                     97,                0.22947,                0.19101,                0.78239,                 0.9985,                 0.9978,                0.99497,                0.99398,                0.13865,                0.09185,                 0.7597,               0.007624,               0.007624,               0.007624
                     98,                 0.2292,                0.19109,                 0.7823,                0.99847,                0.99786,                0.99497,                0.99398,                0.13857,                0.09176,                0.75969,              0.0075993,              0.0075993,              0.0075993
                     99,                0.22804,                0.18969,                0.78209,                0.99849,                0.99785,                0.99497,                0.99399,                0.13845,                0.09169,                0.75967,              0.0075745,              0.0075745,              0.0075745
                    100,                0.22756,                0.19013,                0.78157,                0.99848,                0.99779,                0.99497,                0.99398,                 0.1388,                 0.0917,                0.75969,              0.0075498,              0.0075498,              0.0075498
                    101,                0.22859,                0.18938,                 0.7818,                0.99846,                0.99781,                0.99497,                0.99398,                0.13863,                0.09175,                0.75967,               0.007525,               0.007525,               0.007525
                    102,                0.22776,                0.18961,                0.78182,                0.99849,                 0.9978,                0.99497,                0.99399,                0.13875,                0.09176,                0.75967,              0.0075003,              0.0075003,              0.0075003
                    103,                 0.2275,                0.18873,                0.78197,                0.99846,                0.99781,                0.99497,                0.99398,                0.13898,                0.09182,                0.75967,              0.0074755,              0.0074755,              0.0074755
                    104,                 0.2285,                0.18932,                0.78193,                0.99841,                0.99788,                0.99497,                0.99398,                0.13913,                0.09191,                0.75968,              0.0074507,              0.0074507,              0.0074507
                    105,                0.22692,                0.18918,                0.78182,                0.99858,                0.99768,                0.99497,                0.99399,                0.13906,                0.09181,                0.75968,               0.007426,               0.007426,               0.007426
                    106,                0.22685,                0.18896,                0.78164,                0.99856,                0.99774,                0.99497,                0.99401,                0.13876,                0.09168,                0.75965,              0.0074013,              0.0074013,              0.0074013
                    107,                 0.2275,                0.19012,                0.78183,                0.99852,                0.99781,                0.99497,                  0.994,                0.13869,                0.09159,                0.75964,              0.0073765,              0.0073765,              0.0073765
                    108,                 0.2276,                0.19001,                 0.7819,                0.99854,                0.99778,                0.99497,                  0.994,                0.13855,                 0.0916,                0.75961,              0.0073517,              0.0073517,              0.0073517
                    109,                0.22776,                0.18951,                0.78172,                 0.9986,                0.99772,                0.99497,                  0.994,                0.13861,                0.09167,                 0.7596,               0.007327,               0.007327,               0.007327
                    110,                 0.2283,                0.19138,                0.78212,                0.99855,                0.99771,                0.99497,                  0.994,                0.13839,                 0.0915,                0.75957,              0.0073023,              0.0073023,              0.0073023
                    111,                0.22711,                0.18929,                0.78211,                0.99848,                 0.9977,                0.99496,                0.99399,                  0.138,                0.09136,                0.75954,              0.0072775,              0.0072775,              0.0072775
                    112,                 0.2273,                0.18936,                0.78194,                0.99853,                0.99768,                0.99496,                0.99402,                  0.138,                0.09142,                0.75954,              0.0072527,              0.0072527,              0.0072527
